stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | der(Wheel1.Contact1.rho[2]) = 0.2
stdout            | info    | der(Wheel1.Contact1.rho[3]) = 0
stdout            | info    | der(Wheel1.Contact2.InPortB.omega[1]) = 8.2596e-13
stdout            | info    | der(Wheel1.Contact2.InPortB.omega[2]) = 7.07212e-13
stdout            | info    | der(Wheel1.Contact2.InPortB.omega[3]) = -1.73472e-17
stdout            | info    | der(Wheel1.Contact2.OBPB[1]) = -0
stdout            | info    | der(Wheel1.Contact2.OBPB[2]) = -0
stdout            | info    | der(Wheel1.Contact2.OBPB[3]) = -0
stdout            | info    | der(Wheel1.Contact2.crs[1]) = 1.22465e-17
stdout            | info    | der(Wheel1.Contact2.crs[2]) = -0
stdout            | info    | der(Wheel1.Contact2.crs[3]) = 0.1
stdout            | info    | der(Wheel1.Contact2.lambda) = -0
stdout            | info    | der(Wheel1.Contact2.ni[1]) = 0.1
stdout            | info    | der(Wheel1.Contact2.ni[2]) = 0.2
stdout            | info    | der(Wheel1.Contact2.ni[3]) = -1.22465e-17
stdout            | info    | der(Wheel1.Contact2.nk[1]) = -2.22045e-17
stdout            | info    | der(Wheel1.Contact2.nk[2]) = 0
stdout            | info    | der(Wheel1.Contact2.nk[3]) = 0.1
stdout            | info    | der(Wheel1.Contact2.rB[1]) = -0.130872
stdout            | info    | der(Wheel1.Contact2.rB[2]) = -0.403166
stdout            | info    | der(Wheel1.Contact2.rB[3]) = -0.341421
stdout            | info    | der(Wheel1.Contact2.relv[1]) = -0.0482843
stdout            | info    | der(Wheel1.Contact2.relv[2]) = -0.0282843
stdout            | info    | der(Wheel1.Contact2.relv[3]) = 0.0654362
stdout            | info    | der(Wheel1.Contact2.relvn) = -0.0282843
stdout            | info    | der(Wheel1.Contact2.rho[1]) = -3.21625e-17
stdout            | info    | der(Wheel1.Contact2.rho[2]) = -2.44929e-17
stdout            | info    | der(Wheel1.Contact2.rho[3]) = 0.2
stdout            | info    | der(Wheel1.Contact3.InPortB.omega[1]) = 8.25945e-13
stdout            | info    | der(Wheel1.Contact3.InPortB.omega[2]) = 6.46117e-18
stdout            | info    | der(Wheel1.Contact3.InPortB.omega[3]) = 0.02
stdout            | info    | der(Wheel1.Contact3.OBPB[1]) = -0
stdout            | info    | der(Wheel1.Contact3.OBPB[2]) = -0
stdout            | info    | der(Wheel1.Contact3.OBPB[3]) = -0
stdout            | info    | der(Wheel1.Contact3.crs[1]) = -0.2
stdout            | info    | der(Wheel1.Contact3.crs[2]) = 0
stdout            | info    | der(Wheel1.Contact3.crs[3]) = -4.51028e-17
stdout            | info    | der(Wheel1.Contact3.lambda) = 0
stdout            | info    | der(Wheel1.Contact3.ni[1]) = -4.51028e-17
stdout            | info    | der(Wheel1.Contact3.ni[2]) = 4.51028e-17
stdout            | info    | der(Wheel1.Contact3.ni[3]) = 0.2
stdout            | info    | der(Wheel1.Contact3.nk[1]) = 0
stdout            | info    | der(Wheel1.Contact3.nk[2]) = 0
stdout            | info    | der(Wheel1.Contact3.nk[3]) = -0.203125
stdout            | info    | der(Wheel1.Contact3.rB[1]) = 0.0707107
stdout            | info    | der(Wheel1.Contact3.rB[2]) = 5.90271e-17
stdout            | info    | der(Wheel1.Contact3.rB[3]) = 0.0617449
stdout            | info    | der(Wheel1.Contact3.relv[1]) = 0.032349
stdout            | info    | der(Wheel1.Contact3.relv[2]) = 0.052349
stdout            | info    | der(Wheel1.Contact3.relv[3]) = -0.0353553
stdout            | info    | der(Wheel1.Contact3.relvn) = 0.052349
stdout            | info    | der(Wheel1.Contact3.rho[1]) = -0.1
stdout            | info    | der(Wheel1.Contact3.rho[2]) = -0.2
stdout            | info    | der(Wheel1.Contact3.rho[3]) = -6.28037e-17
stdout            | info    | der(Wheel1.Joint0.vA[1]) = 0.00828427
stdout            | info    | der(Wheel1.Joint0.vA[2]) = 0.0282843
stdout            | info    | der(Wheel1.Joint0.vA[3]) = -2.22992e-12
stdout            | info    | der(Wheel1.Joint1.vA[1]) = -0.02
stdout            | info    | der(Wheel1.Joint1.vA[2]) = 5.84203e-13
stdout            | info    | der(Wheel1.Joint1.vA[3]) = 0.0353553
stdout            | info    | der(Wheel1.Joint2.vA[1]) = -0.0482843
stdout            | info    | der(Wheel1.Joint2.vA[2]) = -0.0282843
stdout            | info    | der(Wheel1.Joint2.vA[3]) = -1.06151e-12
stdout            | info    | der(Wheel1.Joint3.vA[1]) = -0.02
stdout            | info    | der(Wheel1.Joint3.vA[2]) = -5.8422e-13
stdout            | info    | der(Wheel1.Joint3.vA[3]) = -0.0353553
stdout            | info    | der(Wheel1.Roller0.T[1,1]) = -0.1
stdout            | info    | der(Wheel1.Roller0.T[1,2]) = 2.77556e-17
stdout            | info    | der(Wheel1.Roller0.T[1,3]) = 1.38778e-17
stdout            | info    | der(Wheel1.Roller0.T[2,1]) = -0.2
stdout            | info    | der(Wheel1.Roller0.T[2,2]) = 0
stdout            | info    | der(Wheel1.Roller0.T[2,3]) = 0
stdout            | info    | der(Wheel1.Roller0.T[3,1]) = -1.38778e-17
stdout            | info    | der(Wheel1.Roller0.T[3,2]) = -0.2
stdout            | info    | der(Wheel1.Roller0.T[3,3]) = -0.1
stdout            | info    | der(Wheel1.Roller0.v[1]) = 0.00828427
stdout            | info    | der(Wheel1.Roller0.v[2]) = 0.0282843
stdout            | info    | der(Wheel1.Roller0.v[3]) = -2.22992e-12
stdout            | info    | der(Wheel1.Roller1.T[1,1]) = 5.55112e-17
stdout            | info    | der(Wheel1.Roller1.T[1,2]) = 0.1
stdout            | info    | der(Wheel1.Roller1.T[1,3]) = 1.38778e-17
stdout            | info    | der(Wheel1.Roller1.T[2,1]) = -4.16334e-17
stdout            | info    | der(Wheel1.Roller1.T[2,2]) = 0.2
stdout            | info    | der(Wheel1.Roller1.T[2,3]) = -2.77556e-17
stdout            | info    | der(Wheel1.Roller1.T[3,1]) = -0.2
stdout            | info    | der(Wheel1.Roller1.T[3,2]) = -2.77556e-17
stdout            | info    | der(Wheel1.Roller1.T[3,3]) = -0.1
stdout            | info    | der(Wheel1.Roller1.v[1]) = -0.02
stdout            | info    | der(Wheel1.Roller1.v[2]) = 5.84203e-13
stdout            | info    | der(Wheel1.Roller1.v[3]) = 0.0353553
stdout            | info    | der(Wheel1.Roller2.T[1,1]) = 0.1
stdout            | info    | der(Wheel1.Roller2.T[1,2]) = -2.77556e-17
stdout            | info    | der(Wheel1.Roller2.T[1,3]) = 1.22465e-17
stdout            | info    | der(Wheel1.Roller2.T[2,1]) = 0.2
stdout            | info    | der(Wheel1.Roller2.T[2,2]) = 2.61243e-17
stdout            | info    | der(Wheel1.Roller2.T[2,3]) = 0
stdout            | info    | der(Wheel1.Roller2.T[3,1]) = -1.22465e-17
stdout            | info    | der(Wheel1.Roller2.T[3,2]) = 0.2
stdout            | info    | der(Wheel1.Roller2.T[3,3]) = -0.1
stdout            | info    | der(Wheel1.Roller2.v[1]) = -0.0482843
stdout            | info    | der(Wheel1.Roller2.v[2]) = -0.0282843
stdout            | info    | der(Wheel1.Roller2.v[3]) = -1.06151e-12
stdout            | info    | der(Wheel1.Roller3.T[1,1]) = -4.51028e-17
stdout            | info    | der(Wheel1.Roller3.T[1,2]) = -0.1
stdout            | info    | der(Wheel1.Roller3.T[1,3]) = 2.42861e-17
stdout            | info    | der(Wheel1.Roller3.T[2,1]) = 4.51028e-17
stdout            | info    | der(Wheel1.Roller3.T[2,2]) = -0.2
stdout            | info    | der(Wheel1.Roller3.T[2,3]) = -1.38778e-17
stdout            | info    | der(Wheel1.Roller3.T[3,1]) = 0.2
stdout            | info    | der(Wheel1.Roller3.T[3,2]) = 2.77556e-17
stdout            | info    | der(Wheel1.Roller3.T[3,3]) = -0.1
stdout            | info    | der(Wheel1.Roller3.v[1]) = -0.02
stdout            | info    | der(Wheel1.Roller3.v[2]) = -5.8422e-13
stdout            | info    | der(Wheel1.Roller3.v[3]) = -0.0353553
stdout            | info    | der(Wheel1.Wheel.T[1,1]) = -0.1
stdout            | info    | der(Wheel1.Wheel.T[1,2]) = 2.77556e-17
stdout            | info    | der(Wheel1.Wheel.T[1,3]) = 1.38778e-17
stdout            | info    | der(Wheel1.Wheel.T[2,1]) = -0.2
stdout            | info    | der(Wheel1.Wheel.T[2,2]) = 0
stdout            | info    | der(Wheel1.Wheel.T[2,3]) = 0
stdout            | info    | der(Wheel1.Wheel.T[3,1]) = -1.38778e-17
stdout            | info    | der(Wheel1.Wheel.T[3,2]) = -0.2
stdout            | info    | der(Wheel1.Wheel.T[3,3]) = -0.1
stdout            | info    | der(Wheel1.Wheel.v[1]) = -0.02
stdout            | info    | der(Wheel1.Wheel.v[2]) = -6.93889e-18
stdout            | info    | der(Wheel1.Wheel.v[3]) = -1.64572e-12
stdout            | info    | der(Wheel2.Contact0.InPortB.omega[1]) = 2.61527e-14
stdout            | info    | der(Wheel2.Contact0.InPortB.omega[2]) = 7.07216e-13
stdout            | info    | der(Wheel2.Contact0.InPortB.omega[3]) = -3.79618e-12
stdout            | info    | der(Wheel2.Contact0.OBPB[1]) = -0.122474
stdout            | info    | der(Wheel2.Contact0.OBPB[2]) = 0
stdout            | info    | der(Wheel2.Contact0.OBPB[3]) = 0.0707107
stdout            | info    | der(Wheel2.Contact0.crs[1]) = -0.0866025
stdout            | info    | der(Wheel2.Contact0.crs[2]) = 0
stdout            | info    | der(Wheel2.Contact0.crs[3]) = 0.05
stdout            | info    | der(Wheel2.Contact0.lambda) = 0
stdout            | info    | der(Wheel2.Contact0.ni[1]) = 0.05
stdout            | info    | der(Wheel2.Contact0.ni[2]) = -0.2
stdout            | info    | der(Wheel2.Contact0.ni[3]) = 0.0866025
stdout            | info    | der(Wheel2.Contact0.nk[1]) = -0.0866025
stdout            | info    | der(Wheel2.Contact0.nk[2]) = 0
stdout            | info    | der(Wheel2.Contact0.nk[3]) = 0.05
stdout            | info    | der(Wheel2.Contact0.rB[1]) = -0.173205
stdout            | info    | der(Wheel2.Contact0.rB[2]) = -0.141421
stdout            | info    | der(Wheel2.Contact0.rB[3]) = 0.1
stdout            | info    | der(Wheel2.Contact0.relv[1]) = 0.00292893
stdout            | info    | der(Wheel2.Contact0.relv[2]) = 2.56739e-16
stdout            | info    | der(Wheel2.Contact0.relv[3]) = 0.00507306
stdout            | info    | der(Wheel2.Contact0.relvn) = 2.56739e-16
stdout            | info    | der(Wheel2.Contact0.rho[1]) = -0.173205
stdout            | info    | der(Wheel2.Contact0.rho[2]) = 0
stdout            | info    | der(Wheel2.Contact0.rho[3]) = 0.1
stdout            | info    | der(Wheel2.Contact1.InPortB.omega[1]) = 0.0173205
stdout            | info    | der(Wheel2.Contact1.InPortB.omega[2]) = 3.53457e-18
stdout            | info    | der(Wheel2.Contact1.InPortB.omega[3]) = -0.01
stdout            | info    | der(Wheel2.Contact1.OBPB[1]) = -0
stdout            | info    | der(Wheel2.Contact1.OBPB[2]) = -0
stdout            | info    | der(Wheel2.Contact1.OBPB[3]) = -0
stdout            | info    | der(Wheel2.Contact1.crs[1]) = -0.1
stdout            | info    | der(Wheel2.Contact1.crs[2]) = 0
stdout            | info    | der(Wheel2.Contact1.crs[3]) = -0.173205
stdout            | info    | der(Wheel2.Contact1.lambda) = 0
stdout            | info    | der(Wheel2.Contact1.ni[1]) = -0.173205
stdout            | info    | der(Wheel2.Contact1.ni[2]) = -3.29597e-17
stdout            | info    | der(Wheel2.Contact1.ni[3]) = 0.1
stdout            | info    | der(Wheel2.Contact1.nk[1]) = 1.37907e+14
stdout            | info    | der(Wheel2.Contact1.nk[2]) = 0
stdout            | info    | der(Wheel2.Contact1.nk[3]) = -1.0343e+14
stdout            | info    | der(Wheel2.Contact1.rB[1]) = 0.088828
stdout            | info    | der(Wheel2.Contact1.rB[2]) = -0.282843
stdout            | info    | der(Wheel2.Contact1.rB[3]) = 0.0303648
stdout            | info    | der(Wheel2.Contact1.relv[1]) = 0.0144441
stdout            | info    | der(Wheel2.Contact1.relv[2]) = 0.052349
stdout            | info    | der(Wheel2.Contact1.relv[3]) = -0.0456927
stdout            | info    | der(Wheel2.Contact1.relvn) = 0.052349
stdout            | info    | der(Wheel2.Contact1.rho[1]) = 0.025
stdout            | info    | der(Wheel2.Contact1.rho[2]) = 0.2
stdout            | info    | der(Wheel2.Contact1.rho[3]) = -0.0433013
stdout            | info    | der(Wheel2.Contact2.InPortB.omega[1]) = -1.6373e-12
stdout            | info    | der(Wheel2.Contact2.InPortB.omega[2]) = 7.07214e-13
stdout            | info    | der(Wheel2.Contact2.InPortB.omega[3]) = -2.83579e-12
stdout            | info    | der(Wheel2.Contact2.OBPB[1]) = -0
stdout            | info    | der(Wheel2.Contact2.OBPB[2]) = -0
stdout            | info    | der(Wheel2.Contact2.OBPB[3]) = -0
stdout            | info    | der(Wheel2.Contact2.crs[1]) = 0.0866025
stdout            | info    | der(Wheel2.Contact2.crs[2]) = 0
stdout            | info    | der(Wheel2.Contact2.crs[3]) = -0.05
stdout            | info    | der(Wheel2.Contact2.lambda) = 0
stdout            | info    | der(Wheel2.Contact2.ni[1]) = -0.05
stdout            | info    | der(Wheel2.Contact2.ni[2]) = 0.2
stdout            | info    | der(Wheel2.Contact2.ni[3]) = -0.0866025
stdout            | info    | der(Wheel2.Contact2.nk[1]) = 0.0866025
stdout            | info    | der(Wheel2.Contact2.nk[2]) = 0
stdout            | info    | der(Wheel2.Contact2.nk[3]) = -0.05
stdout            | info    | der(Wheel2.Contact2.rB[1]) = -0.230243
stdout            | info    | der(Wheel2.Contact2.rB[2]) = -0.403166
stdout            | info    | der(Wheel2.Contact2.rB[3]) = 0.28405
stdout            | info    | der(Wheel2.Contact2.relv[1]) = 0.0808116
stdout            | info    | der(Wheel2.Contact2.relv[2]) = -0.0282843
stdout            | info    | der(Wheel2.Contact2.relv[3]) = 0.0090973
stdout            | info    | der(Wheel2.Contact2.relvn) = -0.0282843
stdout            | info    | der(Wheel2.Contact2.rho[1]) = 0.173205
stdout            | info    | der(Wheel2.Contact2.rho[2]) = 2.71948e-17
stdout            | info    | der(Wheel2.Contact2.rho[3]) = -0.1
stdout            | info    | der(Wheel2.Contact3.InPortB.omega[1]) = 0.0173205
stdout            | info    | der(Wheel2.Contact3.InPortB.omega[2]) = 1.05878e-18
stdout            | info    | der(Wheel2.Contact3.InPortB.omega[3]) = -0.01
stdout            | info    | der(Wheel2.Contact3.OBPB[1]) = -0
stdout            | info    | der(Wheel2.Contact3.OBPB[2]) = -0
stdout            | info    | der(Wheel2.Contact3.OBPB[3]) = -0
stdout            | info    | der(Wheel2.Contact3.crs[1]) = 0.1
stdout            | info    | der(Wheel2.Contact3.crs[2]) = -0
stdout            | info    | der(Wheel2.Contact3.crs[3]) = 0.173205
stdout            | info    | der(Wheel2.Contact3.lambda) = 0
stdout            | info    | der(Wheel2.Contact3.ni[1]) = 0.173205
stdout            | info    | der(Wheel2.Contact3.ni[2]) = 3.1225e-17
stdout            | info    | der(Wheel2.Contact3.ni[3]) = -0.1
stdout            | info    | der(Wheel2.Contact3.nk[1]) = -5.29373e+14
stdout            | info    | der(Wheel2.Contact3.nk[2]) = 0
stdout            | info    | der(Wheel2.Contact3.nk[3]) = 1.05875e+15
stdout            | info    | der(Wheel2.Contact3.rB[1]) = 0.0181173
stdout            | info    | der(Wheel2.Contact3.rB[2]) = 5.47427e-17
stdout            | info    | der(Wheel2.Contact3.rB[3]) = -0.0921097
stdout            | info    | der(Wheel2.Contact3.relv[1]) = -0.0467931
stdout            | info    | der(Wheel2.Contact3.relv[2]) = 0.052349
stdout            | info    | der(Wheel2.Contact3.relv[3]) = -0.0103374
stdout            | info    | der(Wheel2.Contact3.relvn) = 0.052349
stdout            | info    | der(Wheel2.Contact3.rho[1]) = -0.025
stdout            | info    | der(Wheel2.Contact3.rho[2]) = -0.2
stdout            | info    | der(Wheel2.Contact3.rho[3]) = 0.0433013
stdout            | info    | der(Wheel2.Joint0.vA[1]) = -0.00414214
stdout            | info    | der(Wheel2.Joint0.vA[2]) = 0.0282843
stdout            | info    | der(Wheel2.Joint0.vA[3]) = -0.00717439
stdout            | info    | der(Wheel2.Joint1.vA[1]) = 0.0406186
stdout            | info    | der(Wheel2.Joint1.vA[2]) = 2.31567e-12
stdout            | info    | der(Wheel2.Joint1.vA[3]) = -0.000357161
stdout            | info    | der(Wheel2.Joint2.vA[1]) = 0.0241421
stdout            | info    | der(Wheel2.Joint2.vA[2]) = -0.0282843
stdout            | info    | der(Wheel2.Joint2.vA[3]) = 0.0418154
stdout            | info    | der(Wheel2.Joint3.vA[1]) = -0.0206186
stdout            | info    | der(Wheel2.Joint3.vA[2]) = -2.31516e-12
stdout            | info    | der(Wheel2.Joint3.vA[3]) = 0.0349982
stdout            | info    | der(Wheel2.Roller0.T[1,1]) = 0.05
stdout            | info    | der(Wheel2.Roller0.T[1,2]) = -0.173205
stdout            | info    | der(Wheel2.Roller0.T[1,3]) = -0.0866025
stdout            | info    | der(Wheel2.Roller0.T[2,1]) = -0.2
stdout            | info    | der(Wheel2.Roller0.T[2,2]) = 0
